,B3-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.000849888924151063,0.9842305944717908
C9-e003Coalescence-mGAM-p7,0.0002890087802813922,0.31995456266565697
B2-e003Coalescence-mBHI-p3,0.3898867026340844,0.25990975640540204
A8-e003Coalescence-mBHI-p3,0.30885951549772556,0.29081736715890444
A4-e003Coalescence-mBHI-p7,0.31156733312176027,0.2949243973242459
B4-e003Coalescence-mBHI-p5,0.6532040622024753,0.06899621355547142
A3-e003Coalescence-mBHI-p7,0.9616657145879615,0.0219780386217342
B9-e003Coalescence-mGAM-p5,0.0008928382524066433,0.9986033068282216
A4-e003Coalescence-mBHI-inoculumn-redo,0.13490669628689306,0.1336180739618831
B3-e003Coalescence-mBHI-p3,0.9565162382312494,0.03312861289915437
D4-e003Coalescence-mBHI-p5,0.3315777002009944,0.2680574277420169
C2-e003Coalescence-mBHI-p5,0.31105955781233474,0.29167827842988764
B3-e004Assembly-mBHI-p7,0.2984957156458268,0.3105886659093777
D4-e003Coalescence-mBHI-p3,0.31703565005818257,0.2652008077748328
C4-e003GlycerolRevival-mBHI-p2,0.3241330794456786,0.2695779376498801
C3-e004Assembly-mBHI-p5,0.29677139532423563,0.3080114855484034
B2-e003Coalescence-mBHI-p5,0.3758212207764731,0.26192957213176826
B8-e003Assembly-mGAM-p5,0.244963503649635,0.2721388362993815
B12-e003Coalescence-mBHI-p3,0.000564582672167566,0.9920152719929318
C8-e003Assembly-mGAM-p3,0.27293409499629745,0.289845386848416
C3-e003Coalescence-mGAM-p3,0.9933040304665185,0.00025470150195632977
D3-e003Coalescence-Inoculumn-mBHI,0.7127303501533904,0.12188602801968952
C3-e003Coalescence-mBHI-p7,0.2119618110652703,0.16007169001640792
B8-e003Coalescence-mBHI-p5,0.18330487675870094,0.5547416382683326
C2-e003Coalescence-mGAM-p7,0.311711837511901,0.2928654550044175
D3-e003Coalescence-mBHI-p5,0.3441808949539828,0.2724683831881863
B11-e003Coalescence-mGAM-p3,0.0009014069607532001,0.9983604695191216
B5-e003Assembly-mBHI-p5,0.3106916322860468,0.29370263788968826
D2-e003Coalescence-mBHI-p5,0.18312937691738074,0.5279182127981825
D5-e003Coalescence-mGAM-p5,0.31558975986459326,0.29541347974252175
B5-e003Coalescence-mBHI-p5,0.34931207024225114,0.2595017039000379
D5-e003Coalescence-mBHI-p7,0.33807870517296096,0.26857579199798054
C9-e003Coalescence-mBHI-p5,0.0002799111393208505,0.9953244982960999
A10-e003Coalescence-mBHI-p3,0.2855178250290913,0.26672106525306066
A5-e003Coalescence-mGAM-p3,0.26862953559716485,0.3691643316925407
D8-e003Coalescence-mGAM-p5,0.21369808526393738,0.20576587151331566
A12-e003Coalescence-mGAM-p3,0.21416354596424417,0.2093903824308974
C2-e003Coalescence-mBHI-p3,0.311055749497514,0.2927768522024486
D9-e003Coalescence-mGAM-p7,0.00129260552205649,0.9946253944213052
D4-e003Coalescence-mBHI-p7,0.32933830529990477,0.2649549413101098
D8-e003Assembly-mGAM-p3,0.27155326351422826,0.2922203710715638
B10-e003Coalescence-mGAM-p3,0.0007848302126309107,0.9920299129117758
A9-e003Coalescence-mGAM-p7,0.21910377657886387,0.4858626782784299
B5-e003Coalescence-Inoculumn-mGAM,0.0006299587432561091,0.9547503470907485
D5-e003Coalescence-mBHI-p3,0.3160991219718608,0.2859209895241701
C5-e003Coalescence-mBHI-p3,0.2994891568814133,0.3218562413227313
D9-e003Coalescence-mGAM-p5,0.0008823653866497407,0.5949307080651269
C9-e003Coalescence-mBHI-p3,0.00037321485242780073,0.9987316672977408
C8-e003Coalescence-mBHI-p7,0.31117920236961816,0.2914365770541461
B4-e003Coalescence-mGAM-p5,0.9823494128847986,0.001661618073961884
D4-e003Coalescence-mGAM-p5,0.33128350788109595,0.27172649249021835
C3-e004Assembly-mBHI-p7,0.2956820057124722,0.30893096049476204
B5-e003Coalescence-mGAM-p5,0.17148799322966257,0.11250410198157262
