,0.025,0.025
B11-e003Coalescence-mBHI-p3,0.7936000000000001,0.7820750000000001
B11-e003Coalescence-mGAM-p3,0.8366,0.7961250000000001
B11-e003Coalescence-mGAM-p7,0.5,1.0
B5-e003Coalescence-Inoculumn-mGAM,0.8302999999999999,0.818525
D3-e003Coalescence-Inoculumn-mGAM,1.0,0.5817249999999999
D9-e003Coalescence-mBHI-p3,0.6542,0.765325
D9-e003Coalescence-mBHI-p5,0.8622,0.790725
D9-e003Coalescence-mBHI-p7,0.86825,0.7926000000000001
D9-e003Coalescence-mGAM-p3,1.0,1.0
D9-e003Coalescence-mGAM-p5,0.78055,0.833375
D9-e003Coalescence-mGAM-p7,0.8758,0.7977249999999999
F111-e003Coalescence-mBHI-p3_S120,0.71895,0.80545
F111-e003Coalescence-mBHI-p5_S20,0.8027000000000001,0.846625
F111-e003Coalescence-mBHI-p7_S116,0.8378,0.85095
F111-e003Coalescence-mGAM-p3_S168,0.6164,0.795675
F111-e003Coalescence-mGAM-p5_S68,,1.0
F111-e003Coalescence-mGAM-p7_S164,1.0,0.878125
H9-e003Coalescence-mBHI-p5_S42,0.71175,0.8346
H9-e003Coalescence-mBHI-p7_S138,0.7072,0.799175
H9-e003Coalescence-mGAM-p3_S190,1.0,1.0
H9-e003Coalescence-mGAM-p5_S90,0.8007000000000001,0.7761
H9-e003Coalescence-mGAM-p7_S186,0.912525,0.801725
