,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B3-e003Coalescence-Inoculumn-mGAM,4976,5079
D5-e003Coalescence-Inoculumn-mGAM,4976,5079
B11-e003Coalescence-mGAM-p3,4208,4282
B5-e003Coalescence-Inoculumn-mGAM,4965,5066
D3-e003Coalescence-Inoculumn-mGAM,4972,5076
F111-e003Coalescence-mGAM-p3_S168,2801,2925
