,0
C4-e003Coalescence-mBHI-p1_S734,5.0
e004-inoculumn-fecal-BD,16.0
A4-e003Coalescence-mBHI-inoculumn-redo,11.0
G100-e003Coalescence-mGAM-p5_S79,9.0
C4-e003Coalescence-mGAM-p7,8.0
e004-inoculumn-fecal-AK,7.0
B4-e003Assembly-mBHI-p5,5.0
e003-inoculumn-fecal-AA,5.0
B10-e003Assembly-mGAM-p5,5.0
C4-e003Coalescence-mBHI-inoculumn-redo,6.0
E5-e004Assembly-mGAM-p5,30.0
G4-e003Coalescence-mGAM-p3_S83,10.0
F4-e003Coalescence-mGAM-p7_S159,4.0
Coalescence-H7-C3-e003Coalescence-inoculumn-mBHI-0_S710,26.0
G4-e003Coalescence-mBHI-p1_S798,4.0
G4-e003Coalescence-mGAM-p5_S75,38.0
BB-Fecal,6.0
Coalescence-E5-C4-AE-AE-mBHI-mBHI-3_S672,10.0
E5-e004Assembly-mGAM-p7,19.0
Coalescence-H12-AA-fecal-0_S715,35.0
C4-e003Coalescence-mGAM-p5,16.0
C5-e003Coalescence-mBHI-inoculumn-redo,13.0
BF-Fecal,100.0
AM-Fecal,32.0
e003-inoculumn-fecal-inoculumn,6.0
Coalescence-H4-A4-e003Coalescence-inoculumn-mBHI-0_S707,15.0
G10-e003Coalescence-mGAM-p1_S834,7.0
C4-e003Coalescence-mGAM-p3,17.0
C3-e003Coalescence-mGAM-p5,4.0
C10-e003GlycerolRevival-mGAM-p2,9.0
G100-e003Coalescence-mGAM-p7_S175,5.0
C4-e003Coalescence-mGAM-p1_S738,8.0
D5-e004Assembly-mGAM-p7,4.0
G10-e003Coalescence-mBHI-p1_S830,10.0
BG-Fecal,10.0
C10-e003Coalescence-mGAM-p3,5.0
Assembly-G5-C10-AE-mGAM-5_S696,31.0
C3-e003Coalescence-Inoculumn-mGAM,7.0
D4-e003Coalescence-Inoculumn-mBHI,20.0
D5-e004Assembly-mGAM-p3,7.0
Coalescence-H9-C5-e003Coalescence-inoculumn-mBHI-0_S712,29.0
C10-e003Coalescence-mGAM-p1_S770,5.0
G100-e003Coalescence-mGAM-p3_S179,5.0
C2-e003Coalescence-Inoculumn-mGAM,7.0
E5-e004Assembly-mGAM-p3,4.0
B4-e003Coalescence-Inoculumn-mGAM,12.0
C4-e003Coalescence-Inoculumn-mGAM,12.0
D10-e003Coalescence-mGAM-p1_S771,4.0
H10-e003Coalescence-mGAM-p1_S835,4.0
B10-e003Assembly-mGAM-p3,5.0
G4-e003Coalescence-mGAM-p7_S171,10.0
B10-e003GlycerolRevival-mGAM-p2,5.0
C2-e003Coalescence-mBHI-inoculumn-redo,7.0
C10-e003Coalescence-mGAM-p5,16.0
D4-e003Coalescence-Inoculumn-mGAM,4.0
Coalescence-D12-B4-ACPP-AE-mBHI-mGAM-3_S667,4.0
C3-e003Coalescence-mBHI-inoculumn-redo,14.0
e004-inoculumn-fecal-AR,13.0
BK-Fecal,53.0
G3-e003Coalescence-mGAM-p3_S82,4.0
Coalescence-H6-C2-e003Coalescence-inoculumn-mBHIREDO-0_S709,7.0
B4-e003Coalescence-Inoculumn-mBHI,17.0
Coalescence-H8-C4-e003Coalescence-inoculumn-mBHI-0_S711,54.0
e003-inoculumn-fecal-AE,17.0
C5-e003Coalescence-Inoculumn-mGAM,13.0
BC-Fecal,29.0
e004-inoculumn-fecal-BE,40.0
G3-e003Coalescence-mGAM-p5_S74,5.0
BA-Fecal,25.0
e003-inoculumn-fecal-AF,8.0
A4-e003Coalescence-Inoculumn-mGAM,18.0
C10-e003Coalescence-mGAM-p7,53.0
