,index,fixed_diffs,comparisons,sample1,species_id
0,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,0,1462026,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,101338
1,C_H4_D5_AF_AF_mBHI_mGAM_6_S280,85,1917409,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,101338
2,D_H4_D5_AF_AF_mBHI_mGAM_6_S376,57,2168898,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,101338
3,H2-e003Coalescence-mGAM-p7_S181,88,1685764,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,101338
4,Coalescence-B12-H5-AF-AF-mBHI-mGAM-7_S643,46,1278298,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,101338
5,e003-inoculumn-fecal-AC,6149,2713234,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,101338
6,e003-inoculumn-fecal-AE,7485,2982987,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,101338
7,e003-inoculumn-fecal-AF,2458,2360694,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,101338
8,e003-inoculumn-fecal-inoculumn,5705,2942255,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,101338
9,Assembly-G11-D9-ACPP-mGAM-3_S702,8585,2232866,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,101338
0,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,85,1462026,C_H4_D5_AF_AF_mBHI_mGAM_6_S280,101338
1,C_H4_D5_AF_AF_mBHI_mGAM_6_S280,0,1917409,C_H4_D5_AF_AF_mBHI_mGAM_6_S280,101338
2,D_H4_D5_AF_AF_mBHI_mGAM_6_S376,34,2168898,C_H4_D5_AF_AF_mBHI_mGAM_6_S280,101338
3,H2-e003Coalescence-mGAM-p7_S181,16,1685764,C_H4_D5_AF_AF_mBHI_mGAM_6_S280,101338
4,Coalescence-B12-H5-AF-AF-mBHI-mGAM-7_S643,11,1278298,C_H4_D5_AF_AF_mBHI_mGAM_6_S280,101338
5,e003-inoculumn-fecal-AC,8840,2713234,C_H4_D5_AF_AF_mBHI_mGAM_6_S280,101338
6,e003-inoculumn-fecal-AE,11485,2982987,C_H4_D5_AF_AF_mBHI_mGAM_6_S280,101338
7,e003-inoculumn-fecal-AF,3723,2360694,C_H4_D5_AF_AF_mBHI_mGAM_6_S280,101338
8,e003-inoculumn-fecal-inoculumn,8392,2942255,C_H4_D5_AF_AF_mBHI_mGAM_6_S280,101338
9,Assembly-G11-D9-ACPP-mGAM-3_S702,12056,2232866,C_H4_D5_AF_AF_mBHI_mGAM_6_S280,101338
0,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,57,1462026,D_H4_D5_AF_AF_mBHI_mGAM_6_S376,101338
1,C_H4_D5_AF_AF_mBHI_mGAM_6_S280,34,1917409,D_H4_D5_AF_AF_mBHI_mGAM_6_S376,101338
2,D_H4_D5_AF_AF_mBHI_mGAM_6_S376,0,2168898,D_H4_D5_AF_AF_mBHI_mGAM_6_S376,101338
3,H2-e003Coalescence-mGAM-p7_S181,54,1685764,D_H4_D5_AF_AF_mBHI_mGAM_6_S376,101338
4,Coalescence-B12-H5-AF-AF-mBHI-mGAM-7_S643,33,1278298,D_H4_D5_AF_AF_mBHI_mGAM_6_S376,101338
5,e003-inoculumn-fecal-AC,9880,2713234,D_H4_D5_AF_AF_mBHI_mGAM_6_S376,101338
6,e003-inoculumn-fecal-AE,13198,2982987,D_H4_D5_AF_AF_mBHI_mGAM_6_S376,101338
7,e003-inoculumn-fecal-AF,4140,2360694,D_H4_D5_AF_AF_mBHI_mGAM_6_S376,101338
8,e003-inoculumn-fecal-inoculumn,9527,2942255,D_H4_D5_AF_AF_mBHI_mGAM_6_S376,101338
