,0
B5-e003Coalescence-Inoculumn-mGAM,17.0
B11-e003Assembly-mGAM-p5,18.0
D5-e003Coalescence-Inoculumn-mGAM,49.0
BF-Fecal,4.0
B11-e003Assembly-mGAM-p3,12.0
A5-e003Coalescence-Inoculumn-mGAM,20.0
D2-e003Coalescence-Inoculumn-mGAM,20.0
D3-e003Coalescence-Inoculumn-mGAM,33.0
C5-e003Coalescence-Inoculumn-mGAM,29.0
