,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
A8-e003Coalescence-mBHI-p3,0.0,0.9606854838709677
A4-e003Coalescence-mBHI-p7,0.21019108280254778,0.6008064516129032
A4-e003Coalescence-mBHI-inoculumn-redo,0.0,0.9868951612903226
B3-e003Coalescence-mBHI-p3,0.0,0.9737903225806451
B3-e004Assembly-mBHI-p7,0.5573248407643312,0.4909274193548387
B5-e004Assembly-mBHI-p7,0.2818471337579618,0.25100806451612906
C4-e003GlycerolRevival-mBHI-p2,0.4012738853503185,0.4627016129032258
G5-e004Assembly-epsilon-p3,0.25955414012738853,0.1905241935483871
B2-e003Assembly-mBHI-p5,0.0,0.9485887096774194
D3-e003Coalescence-Inoculumn-mBHI,0.7914012738853503,0.0
B8-e003Coalescence-mBHI-p5,0.0,0.8911290322580645
B5-e003Assembly-mBHI-p5,0.8487261146496815,0.0
D2-e003Coalescence-mBHI-p5,0.10191082802547771,0.0
D5-e003Coalescence-mGAM-p5,0.964968152866242,0.0
D5-e003Coalescence-mBHI-p7,0.9665605095541401,0.0
A5-e003Coalescence-mGAM-p3,0.08917197452229299,0.0
E5-e004Assembly-mGAM-p5,0.34394904458598724,0.29838709677419356
C4-e004Assembly-mBHI-p5,0.5111464968152867,0.5413306451612904
D5-e003Coalescence-mBHI-p3,0.9808917197452229,0.0
G3-e004Assembly-epsilon-p7,0.6098726114649682,0.4939516129032258
B5-e003Coalescence-mGAM-p5,0.8280254777070064,0.0
B5-e003Coalescence-Inoculumn-mBHI,0.9028662420382165,0.0
D8-e003Coalescence-mBHI-p5,0.0,0.9516129032258065
E5-e004Assembly-mGAM-p7,0.3678343949044586,0.31350806451612906
B3-e004Assembly-mBHI-p5,0.5414012738853503,0.5050403225806451
C5-e003Coalescence-mBHI-inoculumn-redo,0.8487261146496815,0.0
A2-e003Coalescence-mBHI-p7,0.0,0.9415322580645161
D2-e003Coalescence-mBHI-p7,0.6687898089171974,0.0
A8-e003Coalescence-mBHI-p7,0.0,0.9768145161290323
D5-e003Coalescence-mGAM-p7,0.8519108280254777,0.0
C5-e003Coalescence-mGAM-p3,0.7929936305732485,0.0
A11-e003Coalescence-mBHI-p7,0.0,0.9596774193548387
A2-e003Coalescence-Inoculumn-mBHI,0.0,0.9979838709677419
D5-e003Coalescence-Inoculumn-mBHI,0.8121019108280255,0.0
A8-e003Coalescence-mBHI-p5,0.0,0.9274193548387096
D5-e004Assembly-mGAM-p7,0.5191082802547771,0.4415322580645161
C2-e003Assembly-mBHI-p5,0.0,0.9435483870967742
A5-e003Coalescence-mBHI-p7,0.4426751592356688,0.0
D2-e003Coalescence-mGAM-p5,0.7961783439490446,0.0
D3-e003Coalescence-mGAM-p5,0.9012738853503185,0.0
A5-e003Coalescence-mBHI-inoculumn-redo,0.0,0.0
D2-e003Assembly-mBHI-p5,0.0015923566878980893,0.9556451612903226
D4-e003Coalescence-Inoculumn-mBHI,0.8471337579617835,0.0
C5-e003Assembly-mBHI-p3,0.39490445859872614,0.4022177419354839
C4-e004Assembly-mBHI-p3,0.517515923566879,0.561491935483871
D5-e003Coalescence-mGAM-p3,0.945859872611465,0.0
E5-e004Assembly-mGAM-p3,0.5031847133757962,0.42943548387096775
D2-e003Coalescence-Inoculumn-mBHI,0.0,0.0
D4-e003Coalescence-mGAM-p3,0.7388535031847133,0.0
G5-e004Assembly-epsilon-p5,0.46496815286624205,0.4092741935483871
D4-e004Assembly-mGAM-p7,0.4968152866242038,0.5483870967741935
A2-e003Coalescence-mBHI-p3,0.0,0.9546370967741935
C2-e003Coalescence-mBHI-inoculumn-redo,0.0,0.9586693548387096
B2-e003Coalescence-Inoculumn-mBHI,0.0,0.9516129032258065
A11-e003Coalescence-mBHI-p5,0.0,0.96875
A2-e003Coalescence-mBHI-p5,0.0,0.9516129032258065
B5-e004Assembly-mBHI-p5,0.5143312101910829,0.4435483870967742
A5-e003Coalescence-mBHI-p3,0.042993630573248405,0.18245967741935484
B2-e004Assembly-mBHI-p7,0.5031847133757962,0.4647177419354839
A2-e003Coalescence-mBHI-inoculumn-redo,0.0,0.9546370967741935
B8-e003Coalescence-mBHI-p7,0.0,0.967741935483871
B2-e004Assembly-mBHI-p3,0.5238853503184714,0.4637096774193548
G3-e004Assembly-epsilon-p5,0.5987261146496815,0.48185483870967744
A11-e003Coalescence-mBHI-p3,0.0,0.8004032258064516
B2-e004Assembly-mBHI-p5,0.5334394904458599,0.46774193548387094
A5-e003Coalescence-Inoculumn-mBHI,0.06687898089171974,0.03931451612903226
D2-e003Coalescence-mBHI-p3,0.0,0.0
F5-e003Coalescence-mGAM-p5_S64,0.8359872611464968,0.0
F8-e003Coalescence-mBHI-p3_S117,0.0,0.9536290322580645
H3-e003Coalescence-mBHI-p3_S46,0.804140127388535,0.0
H2-e003Coalescence-mBHI-p7_S133,0.14012738853503184,0.0
E5-e003Coalescence-mBHI-p3_S12,0.0,0.0020161290322580645
H2-e003Coalescence-mGAM-p7_S181,0.4012738853503185,0.0
H2-e003Coalescence-mGAM-p5_S85,0.7372611464968153,0.056451612903225805
E5-e003Coalescence-mBHI-p7_S100,0.7914012738853503,0.0
E9-e003Coalescence-mBHI-p7_S102,0.0,0.9122983870967742
E5-e003Coalescence-mBHI-p5_S4,0.4538216560509554,0.0
E111-e003Coalescence-mBHI-p5_S8,0.0,0.96875
H8-e003Coalescence-mBHI-p7_S137,0.0,0.7842741935483871
E2-e003Coalescence-mBHI-p5_S1,0.0,0.9516129032258065
E2-e003Coalescence-mBHI-p3_S9,0.0,0.96875
H2-e003Coalescence-mBHI-p3_S45,0.0,0.024193548387096774
E8-e003Coalescence-mBHI-p7_S101,0.01592356687898089,0.2086693548387097
H2-e003Coalescence-mGAM-p3_S93,0.34076433121019106,0.0
