,0
A_A1_A2_AA_AA_mBHI_mBHI_2_S1,21.0
A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,3.0
A_A3_A4_AE_AA_mBHI_mBHI_2_S3,3.0
A_A4_A5_AF_AA_mBHI_mBHI_2_S4,13.0
A_A5_A8_AA_AA_mGAM_mBHI_2_S5,10.0
A_A8_A11_AF_AA_mGAM_mBHI_2_S8,8.0
A_A11_A4_AE_AA_mBHI_mBHI_4_S11,32.0
A_A12_A5_AF_AA_mBHI_mBHI_4_S12,12.0
A_C1_C2_AA_AE_mBHI_mBHI_2_S25,36.0
A_C3_C4_AE_AE_mBHI_mBHI_2_S27,2.0
A_C8_C11_AF_AE_mGAM_mBHI_2_S32,11.0
A_C9_C2_AA_AE_mBHI_mBHI_4_S33,86.0
A_C11_C4_AE_AE_mBHI_mBHI_4_S35,16.0
A_D1_D2_AA_AF_mBHI_mBHI_2_S37,48.0
A_D2_D3_ACPP_AF_mBHI_mBHI_2_S38,2.0
A_D3_D4_AE_AF_mBHI_mBHI_2_S39,4.0
A_D4_D5_AF_AF_mBHI_mBHI_2_S40,33.0
A_D5_D8_AA_AF_mGAM_mBHI_2_S41,11.0
A_D8_D11_AF_AF_mGAM_mBHI_2_S44,76.0
A_D9_D2_AA_AF_mBHI_mBHI_4_S45,23.0
A_D11_D4_AE_AF_mBHI_mBHI_4_S47,4.0
A_D12_D5_AF_AF_mBHI_mBHI_4_S48,8.0
A_E1_A2_AA_AA_mBHI_mGAM_2_S49,10.0
A_E3_A4_AE_AA_mBHI_mGAM_2_S51,3.0
A_E4_A5_AF_AA_mBHI_mGAM_2_S52,43.0
A_E5_A8_AA_AA_mGAM_mGAM_2_S53,15.0
A_E8_A11_AF_AA_mGAM_mGAM_2_S56,20.0
A_E9_A2_AA_AA_mBHI_mGAM_4_S57,47.0
A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,196.0
A_E11_A4_AE_AA_mBHI_mGAM_4_S59,69.0
A_E12_A5_AF_AA_mBHI_mGAM_4_S60,131.0
A_G1_C2_AA_AE_mBHI_mGAM_2_S73,61.0
A_G2_C3_ACPP_AE_mBHI_mGAM_2_S74,12.0
A_G4_C5_AF_AE_mBHI_mGAM_2_S76,45.0
A_G5_C8_AA_AE_mGAM_mGAM_2_S77,33.0
A_G9_C2_AA_AE_mBHI_mGAM_4_S81,164.0
A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,69.0
A_H1_D2_AA_AF_mBHI_mGAM_2_S85,59.0
A_H3_D4_AE_AF_mBHI_mGAM_2_S87,94.0
A_H4_D5_AF_AF_mBHI_mGAM_2_S88,131.0
A_H5_D8_AA_AF_mGAM_mGAM_2_S89,11.0
A_H8_D11_AF_AF_mGAM_mGAM_2_S92,25.0
A_H9_D2_AA_AF_mBHI_mGAM_4_S93,80.0
A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,43.0
A_H11_D4_AE_AF_mBHI_mGAM_4_S95,14.0
A_H12_D5_AF_AF_mBHI_mGAM_4_S96,27.0
B_A2_E3_ACPP_AA_mBHI_mBHI_2_S98,9.0
B_A4_E5_AF_AA_mBHI_mBHI_2_S100,16.0
B_A5_E8_AA_AA_mGAM_mBHI_2_S101,6.0
B_A7_E10_AE_AA_mGAM_mBHI_2_S103,4.0
B_A9_A8_AA_AA_mGAM_mBHI_4_S105,12.0
B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,7.0
B_A11_A10_AE_AA_mGAM_mBHI_4_S107,11.0
B_A12_A11_AF_AA_mGAM_mBHI_4_S108,27.0
B_C1_G2_AA_AE_mBHI_mBHI_2_S121,24.0
B_C9_C8_AA_AE_mGAM_mBHI_4_S129,4.0
B_C12_C11_AF_AE_mGAM_mBHI_4_S132,7.0
B_D1_H2_AA_AF_mBHI_mBHI_2_S133,5.0
B_D2_H3_ACPP_AF_mBHI_mBHI_2_S134,8.0
B_D4_H5_AF_AF_mBHI_mBHI_2_S136,14.0
B_D7_H10_AE_AF_mGAM_mBHI_2_S139,4.0
B_D8_H11_AF_AF_mGAM_mBHI_2_S140,9.0
B_D10_D9_ACPP_AF_mGAM_mBHI_4_S142,2.0
B_D11_D10_AE_AF_mGAM_mBHI_4_S143,4.0
B_D12_D11_AF_AF_mGAM_mBHI_4_S144,4.0
B_E2_E3_ACPP_AA_mBHI_mGAM_2_S146,9.0
B_E3_E4_AE_AA_mBHI_mGAM_2_S147,13.0
B_E4_E5_AF_AA_mBHI_mGAM_2_S148,60.0
B_E5_E8_AA_AA_mGAM_mGAM_2_S149,10.0
B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150,9.0
B_E7_E10_AE_AA_mGAM_mGAM_2_S151,20.0
B_E8_E11_AF_AA_mGAM_mGAM_2_S152,17.0
B_E9_A8_AA_AA_mGAM_mGAM_4_S153,6.0
B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,29.0
B_E11_A10_AE_AA_mGAM_mGAM_4_S155,14.0
B_E12_A11_AF_AA_mGAM_mGAM_4_S156,40.0
B_G1_G2_AA_AE_mBHI_mGAM_2_S169,20.0
B_G4_G5_AF_AE_mBHI_mGAM_2_S172,40.0
B_G5_G8_AA_AE_mGAM_mGAM_2_S173,3.0
B_G7_G10_AE_AE_mGAM_mGAM_2_S175,5.0
B_G8_G11_AF_AE_mGAM_mGAM_2_S176,2.0
B_G9_C8_AA_AE_mGAM_mGAM_4_S177,51.0
