,index,fixed_diffs,num_int_sites,sample1,species_id
0,A2-e003Coalescence-Inoculumn-mGAM,0,1390140,A2-e003Coalescence-Inoculumn-mGAM,100205
1,B2-e003Coalescence-Inoculumn-mGAM,1,1377153,A2-e003Coalescence-Inoculumn-mGAM,100205
2,C2-e003Coalescence-Inoculumn-mGAM,3,1371926,A2-e003Coalescence-Inoculumn-mGAM,100205
3,A5-e003Coalescence-Inoculumn-mGAM,66,1498901,A2-e003Coalescence-Inoculumn-mGAM,100205
4,AG-Fecal,904,1238635,A2-e003Coalescence-Inoculumn-mGAM,100205
5,D2-e003Coalescence-Inoculumn-mGAM,44,1457193,A2-e003Coalescence-Inoculumn-mGAM,100205
6,A4-e003Coalescence-Inoculumn-mGAM,3,1389035,A2-e003Coalescence-Inoculumn-mGAM,100205
0,A2-e003Coalescence-Inoculumn-mGAM,1,1390140,B2-e003Coalescence-Inoculumn-mGAM,100205
1,B2-e003Coalescence-Inoculumn-mGAM,0,1377153,B2-e003Coalescence-Inoculumn-mGAM,100205
2,C2-e003Coalescence-Inoculumn-mGAM,4,1371926,B2-e003Coalescence-Inoculumn-mGAM,100205
3,A5-e003Coalescence-Inoculumn-mGAM,79,1498901,B2-e003Coalescence-Inoculumn-mGAM,100205
4,AG-Fecal,902,1238635,B2-e003Coalescence-Inoculumn-mGAM,100205
5,D2-e003Coalescence-Inoculumn-mGAM,64,1457193,B2-e003Coalescence-Inoculumn-mGAM,100205
6,A4-e003Coalescence-Inoculumn-mGAM,3,1389035,B2-e003Coalescence-Inoculumn-mGAM,100205
0,A2-e003Coalescence-Inoculumn-mGAM,0,1390140,C2-e003Coalescence-Inoculumn-mGAM,100205
1,B2-e003Coalescence-Inoculumn-mGAM,1,1377153,C2-e003Coalescence-Inoculumn-mGAM,100205
2,C2-e003Coalescence-Inoculumn-mGAM,0,1371926,C2-e003Coalescence-Inoculumn-mGAM,100205
3,A5-e003Coalescence-Inoculumn-mGAM,72,1498901,C2-e003Coalescence-Inoculumn-mGAM,100205
4,AG-Fecal,884,1238635,C2-e003Coalescence-Inoculumn-mGAM,100205
5,D2-e003Coalescence-Inoculumn-mGAM,46,1457193,C2-e003Coalescence-Inoculumn-mGAM,100205
6,A4-e003Coalescence-Inoculumn-mGAM,10,1389035,C2-e003Coalescence-Inoculumn-mGAM,100205
0,A2-e003Coalescence-Inoculumn-mGAM,67,1390140,A5-e003Coalescence-Inoculumn-mGAM,100205
1,B2-e003Coalescence-Inoculumn-mGAM,78,1377153,A5-e003Coalescence-Inoculumn-mGAM,100205
2,C2-e003Coalescence-Inoculumn-mGAM,72,1371926,A5-e003Coalescence-Inoculumn-mGAM,100205
3,A5-e003Coalescence-Inoculumn-mGAM,0,1498901,A5-e003Coalescence-Inoculumn-mGAM,100205
4,AG-Fecal,243,1238635,A5-e003Coalescence-Inoculumn-mGAM,100205
5,D2-e003Coalescence-Inoculumn-mGAM,172,1457193,A5-e003Coalescence-Inoculumn-mGAM,100205
6,A4-e003Coalescence-Inoculumn-mGAM,54,1389035,A5-e003Coalescence-Inoculumn-mGAM,100205
0,A2-e003Coalescence-Inoculumn-mGAM,907,1390140,AG-Fecal,100205
1,B2-e003Coalescence-Inoculumn-mGAM,904,1377153,AG-Fecal,100205
2,C2-e003Coalescence-Inoculumn-mGAM,888,1371926,AG-Fecal,100205
3,A5-e003Coalescence-Inoculumn-mGAM,1014,1498901,AG-Fecal,100205
4,AG-Fecal,0,1238635,AG-Fecal,100205
5,D2-e003Coalescence-Inoculumn-mGAM,992,1457193,AG-Fecal,100205
6,A4-e003Coalescence-Inoculumn-mGAM,914,1389035,AG-Fecal,100205
0,A2-e003Coalescence-Inoculumn-mGAM,43,1390140,D2-e003Coalescence-Inoculumn-mGAM,100205
1,B2-e003Coalescence-Inoculumn-mGAM,62,1377153,D2-e003Coalescence-Inoculumn-mGAM,100205
2,C2-e003Coalescence-Inoculumn-mGAM,47,1371926,D2-e003Coalescence-Inoculumn-mGAM,100205
3,A5-e003Coalescence-Inoculumn-mGAM,137,1498901,D2-e003Coalescence-Inoculumn-mGAM,100205
4,AG-Fecal,226,1238635,D2-e003Coalescence-Inoculumn-mGAM,100205
5,D2-e003Coalescence-Inoculumn-mGAM,0,1457193,D2-e003Coalescence-Inoculumn-mGAM,100205
6,A4-e003Coalescence-Inoculumn-mGAM,33,1389035,D2-e003Coalescence-Inoculumn-mGAM,100205
0,A2-e003Coalescence-Inoculumn-mGAM,0,1390140,A4-e003Coalescence-Inoculumn-mGAM,100205
1,B2-e003Coalescence-Inoculumn-mGAM,0,1377153,A4-e003Coalescence-Inoculumn-mGAM,100205
2,C2-e003Coalescence-Inoculumn-mGAM,4,1371926,A4-e003Coalescence-Inoculumn-mGAM,100205
3,A5-e003Coalescence-Inoculumn-mGAM,52,1498901,A4-e003Coalescence-Inoculumn-mGAM,100205
4,AG-Fecal,909,1238635,A4-e003Coalescence-Inoculumn-mGAM,100205
5,D2-e003Coalescence-Inoculumn-mGAM,34,1457193,A4-e003Coalescence-Inoculumn-mGAM,100205
6,A4-e003Coalescence-Inoculumn-mGAM,0,1389035,A4-e003Coalescence-Inoculumn-mGAM,100205
