,0.025,0.025
B5-e003Coalescence-Inoculumn-mBHI,0.359,0.081
B5-e003Coalescence-mBHI-p3,0.129,0.279
B5-e003Coalescence-mBHI-p5,0.315,0.0
B5-e003Coalescence-mBHI-p7,0.378,0.0
B5-e003Coalescence-mGAM-p3,0.0,0.643
B5-e003Coalescence-mGAM-p5,0.0,0.655
B5-e003Coalescence-mGAM-p7,0.0,0.62
D3-e003Coalescence-Inoculumn-mBHI,0.40377500000000005,0.117
D3-e003Coalescence-mBHI-p5,0.368,0.0
D3-e003Coalescence-mBHI-p7,0.72,0.0
D3-e003Coalescence-mGAM-p3,0.0,0.741
D3-e003Coalescence-mGAM-p5,0.0,0.601
F5-e003Coalescence-mBHI-p3_S24,0.097,0.275
F5-e003Coalescence-mBHI-p5_S16,0.31200000000000006,0.0
F5-e003Coalescence-mBHI-p7_S112,0.235,0.0
F5-e003Coalescence-mGAM-p3_S72,0.0,0.635
F5-e003Coalescence-mGAM-p5_S64,0.0,0.607
F5-e003Coalescence-mGAM-p7_S160,0.0,0.552
H3-e003Coalescence-mBHI-p3_S46,0.12995,0.25
H3-e003Coalescence-mBHI-p5_S38,0.278,0.0
H3-e003Coalescence-mBHI-p7_S134,0.14995000000000003,0.0
H3-e003Coalescence-mGAM-p3_S94,0.0,0.6
H3-e003Coalescence-mGAM-p5_S86,0.0,0.544
H3-e003Coalescence-mGAM-p7_S182,0.0,0.554
