,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B11-e003Coalescence-mBHI-p3,257540.0,988879.0
B11-e003Coalescence-mGAM-p3,3650002.0,10957282.0
B11-e003Coalescence-mGAM-p7,778802.0,2353716.0
B5-e003Coalescence-Inoculumn-mGAM,672423.0,2069407.0
D3-e003Coalescence-Inoculumn-mGAM,1272405.0,3956571.0
D9-e003Coalescence-mBHI-p3,44751.0,170773.0
D9-e003Coalescence-mBHI-p5,179561.0,694208.0
D9-e003Coalescence-mBHI-p7,196378.0,754882.0
D9-e003Coalescence-mGAM-p3,1128604.0,3404851.0
D9-e003Coalescence-mGAM-p5,2744513.0,8328343.0
D9-e003Coalescence-mGAM-p7,1218892.0,3633003.0
F111-e003Coalescence-mBHI-p3_S120,157619.0,629972.0
F111-e003Coalescence-mBHI-p5_S20,74508.0,300520.0
F111-e003Coalescence-mBHI-p7_S116,179909.0,655170.0
F111-e003Coalescence-mGAM-p3_S168,329900.0,942979.0
F111-e003Coalescence-mGAM-p5_S68,358637.0,1011597.0
F111-e003Coalescence-mGAM-p7_S164,323799.0,898866.0
H9-e003Coalescence-mBHI-p5_S42,231302.0,933820.0
H9-e003Coalescence-mBHI-p7_S138,132869.0,517513.0
H9-e003Coalescence-mGAM-p3_S190,245539.0,691461.0
H9-e003Coalescence-mGAM-p5_S90,1223050.0,3454557.0
H9-e003Coalescence-mGAM-p7_S186,1311868.0,3817152.0
