,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
A11-e003Coalescence-mBHI-p3,0.5486361772591074,0.3418338375796178
A11-e003Coalescence-mBHI-p5,0.6814134994480368,0.19094363057324845
A11-e003Coalescence-mBHI-p7,0.56642233086264,0.22715752388535032
A11-e003Coalescence-mGAM-p3,0.11438038164327394,0.8360718152866242
A11-e003Coalescence-mGAM-p7,0.04404352625768806,0.8970456608280255
A5-e003Coalescence-Inoculumn-mGAM,0.47506339694054567,0.42225445859872607
D2-e003Coalescence-Inoculumn-mGAM,0.48253855858697364,0.4155186305732484
D8-e003Coalescence-mBHI-p5,0.5212187352152657,0.3665865445859872
D8-e003Coalescence-mGAM-p5,0.06730405298848763,0.8885926353503185
E111-e003Coalescence-mBHI-p3_S108,0.5275626872733008,0.2851443869426752
E111-e003Coalescence-mBHI-p5_S8,0.6449966882195237,0.21246389331210191
E111-e003Coalescence-mBHI-p7_S104,0.5102791357829995,0.3406474920382166
E111-e003Coalescence-mGAM-p5_S56,0.029627345844504025,0.8993043391719746
H8-e003Coalescence-mBHI-p5_S41,0.6766492666771802,0.2152408439490446
H8-e003Coalescence-mBHI-p7_S137,0.6751898754139726,0.21269458598726115
H8-e003Coalescence-mGAM-p5_S89,0.10244819429112127,0.8243736464968154
H8-e003Coalescence-mGAM-p7_S185,0.05762040687588709,0.8986440684713375
