,0.025,0.025
C11-e003Coalescence-mBHI-p3,0.0,0.0
C11-e003Coalescence-mBHI-p5,0.45660000000000006,0.065
C11-e003Coalescence-mGAM-p3,0.0,0.75
C11-e003Coalescence-mGAM-p5,0.0,0.807
C11-e003Coalescence-mGAM-p7,0.009,0.822
C5-e003Coalescence-Inoculumn-mGAM,0.072,0.542
D10-e003Coalescence-mBHI-p3,0.29,0.091
D10-e003Coalescence-mBHI-p5,0.0,0.0
D10-e003Coalescence-mBHI-p7,0.375,0.0
D10-e003Coalescence-mGAM-p3,0.0,0.667
D10-e003Coalescence-mGAM-p5,0.0,0.6145250000000001
D10-e003Coalescence-mGAM-p7,0.0,0.599
D4-e003Coalescence-Inoculumn-mGAM,0.0,0.476
G111-e003Coalescence-mBHI-p5_S32,0.25,0.0
G111-e003Coalescence-mBHI-p7_S128,0.0,0.0
G111-e003Coalescence-mGAM-p3_S180,0.0,0.612
G111-e003Coalescence-mGAM-p5_S80,0.0,0.587225
G111-e003Coalescence-mGAM-p7_S176,0.0,0.6
H100-e003Coalescence-mBHI-p5_S43,0.22955000000000003,0.0
H100-e003Coalescence-mBHI-p7_S139,0.356,0.06
H100-e003Coalescence-mGAM-p5_S91,0.0,0.0
H100-e003Coalescence-mGAM-p7_S187,0.0,0.1
