,C4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C11-e003Coalescence-mBHI-p3,68684.0,586605.0
C11-e003Coalescence-mBHI-p5,255861.0,2313503.0
C11-e003Coalescence-mGAM-p3,1651420.0,12385184.0
C11-e003Coalescence-mGAM-p5,601691.0,4415500.0
C11-e003Coalescence-mGAM-p7,915109.0,6751633.0
C5-e003Coalescence-Inoculumn-mGAM,568874.0,4439135.0
D10-e003Coalescence-mBHI-p3,132459.0,1158179.0
D10-e003Coalescence-mBHI-p5,39783.0,371045.0
D10-e003Coalescence-mBHI-p7,67055.0,608942.0
D10-e003Coalescence-mGAM-p3,923432.0,6920441.0
D10-e003Coalescence-mGAM-p5,1532506.0,11499967.0
D10-e003Coalescence-mGAM-p7,978802.0,7375012.0
D4-e003Coalescence-Inoculumn-mGAM,112428.0,877831.0
G111-e003Coalescence-mBHI-p5_S32,129531.0,1223753.0
G111-e003Coalescence-mBHI-p7_S128,30655.0,304749.0
G111-e003Coalescence-mGAM-p3_S180,569065.0,4140152.0
G111-e003Coalescence-mGAM-p5_S80,611434.0,4260275.0
G111-e003Coalescence-mGAM-p7_S176,23915.0,167270.0
H100-e003Coalescence-mBHI-p5_S43,125761.0,1106683.0
H100-e003Coalescence-mBHI-p7_S139,217069.0,1935259.0
H100-e003Coalescence-mGAM-p5_S91,127858.0,991980.0
H100-e003Coalescence-mGAM-p7_S187,153999.0,1129983.0
