,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
A11-e003Coalescence-mBHI-p3,759921.0,3023290.0
A11-e003Coalescence-mBHI-p5,115354.0,475539.0
A11-e003Coalescence-mBHI-p7,65294.0,266128.0
A11-e003Coalescence-mGAM-p3,991560.0,3473460.0
A11-e003Coalescence-mGAM-p7,434124.0,1482507.0
A5-e003Coalescence-Inoculumn-mGAM,1331124.0,5211135.0
D2-e003Coalescence-Inoculumn-mGAM,1243505.0,4875139.0
D8-e003Coalescence-mBHI-p5,218398.0,864988.0
D8-e003Coalescence-mGAM-p5,682254.0,2370007.0
E111-e003Coalescence-mBHI-p3_S108,145614.0,576778.0
E111-e003Coalescence-mBHI-p5_S8,139450.0,579177.0
E111-e003Coalescence-mBHI-p7_S104,565910.0,2238109.0
E111-e003Coalescence-mGAM-p5_S56,759548.0,2418333.0
H8-e003Coalescence-mBHI-p5_S41,323820.0,1348475.0
H8-e003Coalescence-mBHI-p7_S137,317905.0,1319206.0
H8-e003Coalescence-mGAM-p5_S89,668561.0,2228444.0
H8-e003Coalescence-mGAM-p7_S185,1789428.0,5881219.0
