,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
A4-e003Coalescence-mBHI-inoculumn-redo,0.3492425837320574,0.8366120502817511
A4-e003Coalescence-mBHI-p5,0.24662344497607655,0.930728651928912
A4-e003Coalescence-mBHI-p7,0.2804354066985646,0.86913307325531
A4-e003Coalescence-mGAM-p5,0.37799856459330144,0.4650008669267447
C2-e003Coalescence-mBHI-inoculumn-redo,0.33859952153110046,0.8447282184655397
C2-e003Coalescence-mBHI-p3,0.08958851674641148,0.8945422626788035
C2-e003Coalescence-mBHI-p5,0.008744497607655503,0.30301863892501085
C2-e003Coalescence-mGAM-p3,0.14988708133971293,0.9790884265279582
C2-e003Coalescence-mGAM-p5,0.05381004784688995,0.9981595145210229
C2-e003Coalescence-mGAM-p7,0.02858468899521532,0.9990338101430428
E4-e003Coalescence-mBHI-p3_S11,0.11781196172248803,0.2592730819245774
E4-e003Coalescence-mBHI-p5_S3,0.24306363636363637,0.9485396618985695
E4-e003Coalescence-mBHI-p7_S99,0.26234306220095693,0.9840810576506284
E4-e003Coalescence-mGAM-p3_S59,0.11076363636363637,0.9939791937581275
E4-e003Coalescence-mGAM-p5_S51,0.17695645933014353,0.9901231035977459
E4-e003Coalescence-mGAM-p7_S147,0.27739712918660286,0.9932483745123537
G2-e003Coalescence-mBHI-p3_S33,0.10114545454545455,0.28853055916775033
G2-e003Coalescence-mBHI-p5_S25,0.03093014354066986,0.5379835283918509
G2-e003Coalescence-mGAM-p3_S81,0.3012373205741627,0.9891278716948416
G2-e003Coalescence-mGAM-p5_S73,0.15919952153110048,0.9944516688339835
