,0.025,0.025
A4-e003Coalescence-mBHI-inoculumn-redo,0.0,0.60825
A4-e003Coalescence-mBHI-p5,0.0,0.644575
A4-e003Coalescence-mBHI-p7,0.0,1.0
A4-e003Coalescence-mGAM-p5,0.0,0.0
C2-e003Coalescence-mBHI-inoculumn-redo,0.0,0.583
C2-e003Coalescence-mBHI-p3,0.0,0.571
C2-e003Coalescence-mBHI-p5,0.0,1.0
C2-e003Coalescence-mGAM-p3,0.0,1.0
C2-e003Coalescence-mGAM-p5,0.0,0.977
C2-e003Coalescence-mGAM-p7,0.0,1.0
E4-e003Coalescence-mBHI-p3_S11,0.0,0.0
E4-e003Coalescence-mBHI-p5_S3,0.0,0.7
E4-e003Coalescence-mBHI-p7_S99,0.0,1.0
E4-e003Coalescence-mGAM-p3_S59,0.0,1.0
E4-e003Coalescence-mGAM-p5_S51,0.0,1.0
E4-e003Coalescence-mGAM-p7_S147,0.0,0.99
G2-e003Coalescence-mBHI-p3_S33,0.0,0.0
G2-e003Coalescence-mBHI-p5_S25,0.0,0.5
G2-e003Coalescence-mGAM-p3_S81,0.0,0.974425
G2-e003Coalescence-mGAM-p5_S73,0.0,0.973
