,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B10-e003Coalescence-mBHI-p3,0.10359712230215827,
B10-e003Coalescence-mBHI-p5,0.026945716154349247,
B10-e003Coalescence-mGAM-p3,0.0,
B10-e003Coalescence-mGAM-p7,0.9382603008502289,
B4-e003Coalescence-Inoculumn-mGAM,0.0,
C3-e003Coalescence-Inoculumn-mGAM,0.0,
C9-e003Coalescence-mBHI-p3,0.36886854153041204,
C9-e003Coalescence-mBHI-p5,0.33172007848266843,
C9-e003Coalescence-mBHI-p7,0.7325049051667757,
C9-e003Coalescence-mGAM-p3,0.0,
C9-e003Coalescence-mGAM-p5,0.0,
C9-e003Coalescence-mGAM-p7,0.0009156311314584696,
F100-e003Coalescence-mBHI-p7_S115,0.004447351209941138,
F100-e003Coalescence-mGAM-p3_S167,0.0011772400261608894,
F100-e003Coalescence-mGAM-p5_S67,0.02328319162851537,
F100-e003Coalescence-mGAM-p7_S163,0.0013080444735120995,
G9-e003Coalescence-mBHI-p3_S130,0.284761281883584,
G9-e003Coalescence-mBHI-p5_S30,0.13996075866579463,
G9-e003Coalescence-mGAM-p3_S178,0.0005232177894048398,
G9-e003Coalescence-mGAM-p5_S78,0.0024852844996729887,
G9-e003Coalescence-mGAM-p7_S174,0.002223675604970569,
B10-e003Coalescence-mBHI-p3,,0.0
B10-e003Coalescence-mBHI-p5,,0.01302170283806344
B10-e003Coalescence-mGAM-p3,,0.0
B10-e003Coalescence-mGAM-p7,,0.0
B4-e003Coalescence-Inoculumn-mGAM,,0.000333889816360601
C3-e003Coalescence-Inoculumn-mGAM,,0.005676126878130217
C9-e003Coalescence-mBHI-p3,,0.0
C9-e003Coalescence-mBHI-p5,,0.000667779632721202
C9-e003Coalescence-mBHI-p7,,0.001335559265442404
C9-e003Coalescence-mGAM-p3,,0.0
C9-e003Coalescence-mGAM-p5,,0.0
C9-e003Coalescence-mGAM-p7,,0.0
F100-e003Coalescence-mBHI-p7_S115,,0.002337228714524207
F100-e003Coalescence-mGAM-p3_S167,,0.08547579298831386
F100-e003Coalescence-mGAM-p5_S67,,0.11252086811352253
F100-e003Coalescence-mGAM-p7_S163,,0.11285475792988314
G9-e003Coalescence-mBHI-p3_S130,,0.000333889816360601
G9-e003Coalescence-mBHI-p5_S30,,0.0
G9-e003Coalescence-mGAM-p3_S178,,0.0
G9-e003Coalescence-mGAM-p5_S78,,0.001335559265442404
G9-e003Coalescence-mGAM-p7_S174,,0.0
