,index,fixed_diffs,num_int_sites,sample1,species_id
0,C9-e003Coalescence-mGAM-p3,0,670273,C9-e003Coalescence-mGAM-p3,102057
1,D2-e004Assembly-mGAM-p7,10401,1511907,C9-e003Coalescence-mGAM-p3,102057
2,C9-e003Coalescence-mGAM-p7,6,879661,C9-e003Coalescence-mGAM-p3,102057
3,e004-inoculumn-fecal-BD,6214,1324500,C9-e003Coalescence-mGAM-p3,102057
4,B9-e003Coalescence-mGAM-p5,1,657563,C9-e003Coalescence-mGAM-p3,102057
5,F4-e004Assembly-epsilon-p5,8092,1512703,C9-e003Coalescence-mGAM-p3,102057
6,e004-inoculumn-fecal-AK,10038,1452494,C9-e003Coalescence-mGAM-p3,102057
7,C8-e003Assembly-mGAM-p3,9590,1426705,C9-e003Coalescence-mGAM-p3,102057
8,D4-e004Assembly-mGAM-p5,8873,1468214,C9-e003Coalescence-mGAM-p3,102057
9,B11-e003Coalescence-mGAM-p3,6,947721,C9-e003Coalescence-mGAM-p3,102057
10,D8-e003Assembly-mGAM-p5,5915,950837,C9-e003Coalescence-mGAM-p3,102057
11,D8-e003Assembly-mGAM-p3,4849,877570,C9-e003Coalescence-mGAM-p3,102057
12,E4-e004Assembly-mGAM-p7,9348,1522391,C9-e003Coalescence-mGAM-p3,102057
13,D2-e004Assembly-mGAM-p3,9212,1324441,C9-e003Coalescence-mGAM-p3,102057
14,B5-e003Coalescence-Inoculumn-mGAM,5659,1557495,C9-e003Coalescence-mGAM-p3,102057
15,B11-e003Assembly-mGAM-p5,7826,1113488,C9-e003Coalescence-mGAM-p3,102057
16,F5-e004Assembly-epsilon-p5,8697,1477398,C9-e003Coalescence-mGAM-p3,102057
17,D5-e003Coalescence-Inoculumn-mGAM,10941,1535834,C9-e003Coalescence-mGAM-p3,102057
18,F2-e004Assembly-epsilon-p3,9184,1346264,C9-e003Coalescence-mGAM-p3,102057
19,BF-Fecal,7137,1574186,C9-e003Coalescence-mGAM-p3,102057
20,E4-e004Assembly-mGAM-p3,8067,1322469,C9-e003Coalescence-mGAM-p3,102057
21,B9-e003GlycerolRevival-mGAM-p2,17,951377,C9-e003Coalescence-mGAM-p3,102057
22,B2-e003Coalescence-Inoculumn-mGAM,87,1397056,C9-e003Coalescence-mGAM-p3,102057
23,A3-e003Coalescence-Inoculumn-mGAM,38,889374,C9-e003Coalescence-mGAM-p3,102057
24,G4-e004Assembly-epsilon-p3,8434,1579127,C9-e003Coalescence-mGAM-p3,102057
