,sample,boot_med,boot_low,boot_high,actual_med
0,C11-e003Coalescence-mBHI-p3,0.948194309429165,0.9464360422824691,0.949794044298945,0.93912678593684
1,C11-e003Coalescence-mBHI-p5,0.516,0.513,0.519,0.516
2,C11-e003Coalescence-mGAM-p3,0.96,0.959,0.96,0.96
3,C11-e003Coalescence-mGAM-p5,0.958,0.957,0.959,0.958
4,C11-e003Coalescence-mGAM-p7,0.964,0.964,0.965,0.964
5,C5-e003Coalescence-Inoculumn-mGAM,0.649,0.647,0.65,0.649
6,D10-e003Coalescence-mBHI-p3,0.625,0.622,0.632,0.625
7,D10-e003Coalescence-mBHI-p5,0.364,0.357,0.364,0.364
8,D10-e003Coalescence-mBHI-p7,0.487,0.484,0.5,0.487
9,D10-e003Coalescence-mGAM-p3,0.945,0.944,0.945,0.945
10,D10-e003Coalescence-mGAM-p5,0.974,0.974,0.975,0.974
11,D10-e003Coalescence-mGAM-p7,0.9992113691878648,0.9991798271223246,0.9992428521565423,0.9992064585130702
12,D4-e003Coalescence-Inoculumn-mGAM,0.645,0.64,0.649025,0.645
13,G111-e003Coalescence-mBHI-p5_S32,0.34199999999999997,0.34,0.345,0.342
14,G111-e003Coalescence-mBHI-p7_S128,0.241,0.238,0.25,0.241
15,G111-e003Coalescence-mGAM-p3_S180,0.938,0.937,0.939,0.938
16,G111-e003Coalescence-mGAM-p5_S80,0.958,0.957,0.959,0.958
17,G111-e003Coalescence-mGAM-p7_S176,0.9997428280043648,0.9996269061251896,0.9998586290686363,0.9775604562211755
18,H100-e003Coalescence-mBHI-p5_S43,0.41900000000000004,0.417,0.423,0.4195
19,H100-e003Coalescence-mBHI-p7_S139,0.696,0.694,0.7,0.696
20,H100-e003Coalescence-mGAM-p5_S91,0.004292014810152266,0.0038441996667599575,0.004831519304284888,0.04265285492247634
21,H100-e003Coalescence-mGAM-p7_S187,0.353,0.333,0.357,0.353
