,sample,boot_med,boot_low,boot_high,actual_med
0,B4-e003Coalescence-Inoculumn-mBHI,0.235,0.233,0.239,0.2355
1,B4-e003Coalescence-mBHI-p3,0.833,0.833,0.842,0.833
2,B4-e003Coalescence-mGAM-p5,0.204,0.202,0.20599999999999996,0.204
3,C3-e003Coalescence-mBHI-inoculumn-redo,0.231,0.227,0.233,0.231
4,C3-e003Coalescence-mBHI-p5,0.9896480551802561,0.989092717479504,0.9902131228736791,0.9887027252520905
5,C3-e003Coalescence-mBHI-p7,0.988003103968622,0.9875006914730075,0.9884922875227673,0.9876527955443634
6,C3-e003Coalescence-mGAM-p3,0.4625,0.461,0.46399999999999997,0.4625
7,C3-e003Coalescence-mGAM-p5,0.196,0.195,0.197,0.196
8,C3-e003Coalescence-mGAM-p7,0.258,0.257,0.259,0.258
9,F4-e003Coalescence-mBHI-p3_S23,0.9595185383035569,0.9579653762451815,0.9609907727502192,0.9457800636300644
10,F4-e003Coalescence-mBHI-p5_S15,0.765,0.75,0.769,0.765
11,F4-e003Coalescence-mBHI-p7_S111,0.462,0.455,0.46699999999999997,0.462
12,F4-e003Coalescence-mGAM-p3_S71,0.489,0.487,0.49,0.489
13,F4-e003Coalescence-mGAM-p5_S63,0.54,0.538,0.542,0.54
14,F4-e003Coalescence-mGAM-p7_S159,0.67,0.669,0.671,0.67
15,G3-e003Coalescence-mBHI-p3_S34,0.735,0.732,0.738,0.735
16,G3-e003Coalescence-mBHI-p5_S26,0.904,0.902,0.905,0.904
17,G3-e003Coalescence-mBHI-p7_S122,0.826,0.825,0.8280000000000001,0.826
18,G3-e003Coalescence-mGAM-p3_S82,0.181,0.18,0.182,0.18100000000000005
19,G3-e003Coalescence-mGAM-p5_S74,0.083,0.082,0.08399999999999996,0.083
