,sample,boot_med,boot_low,boot_high,actual_med
0,C11-e003Coalescence-mBHI-p3,0.04866857569063814,0.047129629943600565,0.05031058637327499,0.05532074231316173
1,C11-e003Coalescence-mBHI-p5,0.46299999999999997,0.459,0.465,0.46299999999999997
2,C11-e003Coalescence-mGAM-p3,0.037,0.03600000000000003,0.037,0.037
3,C11-e003Coalescence-mGAM-p5,0.03600000000000003,0.036,0.037,0.03600000000000003
4,C11-e003Coalescence-mGAM-p7,0.032,0.031000000000000014,0.032,0.032
5,C5-e003Coalescence-Inoculumn-mGAM,0.332,0.33,0.333,0.332
6,D10-e003Coalescence-mBHI-p3,0.35,0.348,0.353,0.35
7,D10-e003Coalescence-mBHI-p5,0.615,0.6,0.615,0.615
8,D10-e003Coalescence-mBHI-p7,0.483,0.48,0.486,0.483
9,D10-e003Coalescence-mGAM-p3,0.05,0.049000000000000044,0.050000000000000044,0.05
10,D10-e003Coalescence-mGAM-p5,0.023,0.023,0.02300000000000002,0.023
11,D10-e003Coalescence-mGAM-p7,0.0006692154636805794,0.000640895080525281,0.0006997829601773788,0.0006695902854068077
12,D4-e003Coalescence-Inoculumn-mGAM,0.333,0.33299999999999996,0.333,0.333
13,G111-e003Coalescence-mBHI-p5_S32,0.625,0.623,0.63,0.627
14,G111-e003Coalescence-mBHI-p7_S128,0.727,0.727,0.733,0.727
15,G111-e003Coalescence-mGAM-p3_S180,0.05400000000000005,0.05300000000000005,0.05500000000000005,0.05400000000000005
16,G111-e003Coalescence-mGAM-p5_S80,0.03500000000000003,0.035,0.036,0.03500000000000003
17,G111-e003Coalescence-mGAM-p7_S176,0.00033623190673611933,0.00021507117503569948,0.0004710100784185358,0.01574215765678214
18,H100-e003Coalescence-mBHI-p5_S43,0.542,0.538,0.5449999999999999,0.542
19,H100-e003Coalescence-mBHI-p7_S139,0.273,0.271,0.275,0.273
20,H100-e003Coalescence-mGAM-p5_S91,0.9955558392034695,0.9950224548600158,0.9960557773776993,0.9497015119845941
21,H100-e003Coalescence-mGAM-p7_S187,0.625,0.615,0.625,0.625
