,sample,boot_med,boot_low,boot_high,actual_med
0,B11-e003Coalescence-mBHI-p3,0.556,0.556,0.562,0.556
1,B11-e003Coalescence-mGAM-p3,0.914,0.913,0.915,0.914
2,B11-e003Coalescence-mGAM-p7,0.878,0.871,0.885,0.878
3,B5-e003Coalescence-Inoculumn-mGAM,0.6785000000000001,0.676,0.68,0.678
4,D3-e003Coalescence-Inoculumn-mGAM,0.67,0.668,0.671,0.67
5,D9-e003Coalescence-mBHI-p5,0.824,0.8,0.85,0.824
6,D9-e003Coalescence-mBHI-p7,0.682,0.667,0.692,0.667
7,D9-e003Coalescence-mGAM-p3,0.91,0.9085000000000001,0.911,0.91
8,D9-e003Coalescence-mGAM-p5,0.812,0.81,0.8140000000000001,0.812
9,D9-e003Coalescence-mGAM-p7,0.891,0.889,0.895,0.891
10,F111-e003Coalescence-mBHI-p3_S120,0.583,0.571,0.6,0.583
11,F111-e003Coalescence-mBHI-p5_S20,0.8855698474707758,0.727,0.88874914673576,0.6689264092574988
12,F111-e003Coalescence-mBHI-p7_S116,0.46699999999999997,0.462,0.5,0.46699999999999997
13,F111-e003Coalescence-mGAM-p3_S168,0.982848499266226,0.9822656533738758,0.9833933987784427,0.9821171089503551
14,F111-e003Coalescence-mGAM-p5_S68,0.9836699717861995,0.9830413726641766,0.9842443195009793,0.9824670595387981
15,F111-e003Coalescence-mGAM-p7_S164,0.9857401544584331,0.985069538427471,0.9863379534184146,0.9816633744243172
16,H9-e003Coalescence-mBHI-p5_S42,0.667,0.667,0.667,0.667
17,H9-e003Coalescence-mBHI-p7_S138,0.9303265316488848,0.9281684702210423,0.9324297131643042,0.7848339287491277
18,H9-e003Coalescence-mGAM-p3_S190,0.9851193486298621,0.9845550213148759,0.9856643131527639,0.9840046002604793
19,H9-e003Coalescence-mGAM-p5_S90,0.983496708413651,0.9830001993854781,0.9839141024098672,0.9833497136893198
20,H9-e003Coalescence-mGAM-p7_S186,0.9953352524382398,0.9950923054825442,0.9956008683837184,0.9950882086917611
