,0
C4-e003Coalescence-mBHI-p1_S734,11.0
A4-e003Coalescence-mBHI-inoculumn-redo,12.0
A4-e003Coalescence-mBHI-p1_S732,8.0
Assembly-G8-C4-AE-mBHI-3_S699,5.0
G4-e003Coalescence-mBHI-p5_S27,6.0
B4-e003Assembly-mBHI-p5,5.0
C4-e003Coalescence-mBHI-inoculumn-redo,7.0
E5-e004Assembly-mGAM-p5,184.0
G4-e003Coalescence-mGAM-p3_S83,20.0
Coalescence-H7-C3-e003Coalescence-inoculumn-mBHI-0_S710,26.0
G4-e003Coalescence-mBHI-p1_S798,6.0
Coalescence-E5-C4-AE-AE-mBHI-mBHI-3_S672,17.0
E5-e004Assembly-mGAM-p7,85.0
C5-e003Coalescence-mBHI-inoculumn-redo,13.0
Coalescence-H4-A4-e003Coalescence-inoculumn-mBHI-0_S707,15.0
C4-e003Coalescence-mGAM-p3,12.0
C4-e003Coalescence-mGAM-p1_S738,5.0
B4-e003Assembly-mBHI-p3,6.0
Assembly-G2-B3-ACPP-mBHI-3_S693,5.0
G4-e003Coalescence-mBHI-p3_S35,11.0
Assembly-G6-C2-AA-mBHI-3_S697,4.0
D4-e003Coalescence-Inoculumn-mBHI,19.0
Coalescence-H9-C5-e003Coalescence-inoculumn-mBHI-0_S712,29.0
F5-e004Assembly-epsilon-p3,6.0
E5-e004Assembly-mGAM-p3,11.0
C2-e003Coalescence-mBHI-inoculumn-redo,8.0
C3-e003Coalescence-mBHI-inoculumn-redo,14.0
Coalescence-H6-C2-e003Coalescence-inoculumn-mBHIREDO-0_S709,7.0
B4-e003Coalescence-Inoculumn-mBHI,17.0
Coalescence-H8-C4-e003Coalescence-inoculumn-mBHI-0_S711,53.0
C4-e003Coalescence-mBHI-p5,17.0
